file,start,end,patches
d596cac6baa08f86fc2e009bc9e8ec9c6b9500bcf9d34d5f1904d759033c03c5.npz,1279856,6704600,"[[2235071, 2290161], [3048028, 3096562], [3119800, 3121208], [3172168, 3174232], [3776980, 3828508], [4904626, 4975250]]"
d5dc5bc6ca3cf34a61a72eeda7c01cf51ba50e8cd7d8fcdb628372fa0dbd7d8e.npz,1294843,5936952,"[[3672994, 3747873]]"
d5e82d5572752bca10554da05c8ea986f70ed0dfc3b66f5e1af8e2b1291f0c39.npz,2544,5690016,"[[1837195, 1886233], [3871308, 3924075]]"
d5d1318d0b3df4967f6f194f9ce68c0a6c3200f885f6774bd36b91a95871d220.npz,556072,7008872,[]
d6497cba7d0f1539190c892e0867081b043fe7d6ea8db200b076148d3e29dd45.npz,543904,5332400,[]
d61ad5dd2d1208c8359fd8f11cccf52b7c111c4e7e9c03da006a5274099eac06.npz,11552,5471384,[]
d687a314f23f51f215f2d2eb9cd9a8610ce307fea7173d8317808d441109fe47.npz,11552,5014200,[]
d66154c088fa0986ded9adb96c77d4994af0015b93f7ceb5fc587f1106a35ec4.npz,5080,4891655,[]
d65ea98b4d0b896e67a818976db056bee042bffd7f7c70da694a5ef0ed86ef08.npz,130368,5337696,"[[2512440, 2516584], [2565224, 2569752]]"
d61456bc2e3e608b03ad02b10fc3491f5e8a6a9c6ffee4f0307a4c5f8794b9b9.npz,487944,6146512,[]
d608909551fda60699371b18de66507105e625118291dfe294865a6f68931723.npz,812600,5452464,"[[2036872, 2038072], [2897304, 2901208], [4376040, 4379720], [5299000, 5301968]]"
d6ab2d0064d16714483fd82be434fffebd3ac483df41ab6ef1247ada5cf4a2c2.npz,459912,5510816,"[[2468088, 2469376]]"
d655782b2326dd41041fa4a26f2fa42d6da4f917f1cdbfd5c8431c0dbfb3c260.npz,604408,5823784,"[[1922340, 1966999]]"
d6e157d3cf2e296a4679c0a120b34e0209449fd2ae5e3db1816ef1150a9fc3c2.npz,1342962,5765624,"[[2811208, 2813056], [5079447, 5126914]]"
d734bac5e03b7f37d5bd4f9125bb56189da95da408fa2d349ca295da432a2c03.npz,449292,4795025,"[[2419722, 2466569]]"
d6010a0c1fa558f52a74513674b8b4c76eb3179113dddd5cdf8103823d4a27f0.npz,103974,7117480,[]
d6f84f38a59b6f984eee34fc2eb82ca9237a88fb00659bdb4c1e21443a2d4127.npz,639775,5922507,[]
d6222479f8626f7385ec8e1124988b24a8b7ef6e08049d997a575d48a5a396da.npz,646616,6325200,[]
d8b855e865dfcbc1b0495f73a076a471ec79ef3478961c89830dacd4b6fed290.npz,11104,4589896,"[[2732328, 2779168]]"
d5b6bb4e2024535c36094971efe2d263e3ba076194d9873c98a22e4b6f2367cc.npz,486848,9896160,[]
d88b7805fbcfdc157aa9fc48b04dc4b8d15911b55382a8b7da10cd5762f00e22.npz,15576,5009000,[]
d796fe128ef133654dee2bbe6f4a4225edb1317372d85a589d50dc89d650fa63.npz,8816,5701664,"[[3217030, 3298227], [4541583, 4587735]]"
d845b02cec9b793594999b6cfa4a2b682f3737cb2e3dc9a3031fb6133f60cb0b.npz,1314824,5293600,"[[1529440, 1531080]]"
d77e13584b572bbe56621e885347cb98fc4eeedead514e02be2139275dae8ead.npz,550056,6313496,"[[3430792, 3432856]]"
d8449ca2c09293b65f30fb4deb143491c7a396986680c78500e1ff9f7cf1e710.npz,806010,6328032,"[[1827632, 1830680], [4825784, 4827624], [4904080, 4905672], [5084184, 5085312], [5259120, 5260304]]"
d80356709b9d9163086e1b69b72575f318f65e98ea2b4593df78c870b925769f.npz,1380264,6422600,"[[2717816, 2719584]]"
d8a86b2d0d31b7072038bd184359d00d618b24f1d3d1cb694bb51c927ce2d128.npz,412025,5993132,[]
d8e5bf5cec16ac543fbd55ef412252c7f6f8258f48cc534e8768af05236cdc84.npz,478718,5178824,[]
d7ee2554f81112167b63871299eafbca3189a2bef8362253259cbfb6adc21e8b.npz,563144,6661200,[]
d8c3a3a204130d7e1404ce5d779cd29f79a6942dda900aec422b64946a7d964a.npz,12344,5467408,"[[1501656, 1583860], [2853325, 2976112], [4024584, 4025712], [4210679, 4291116]]"
d8b8abac46d6816a5e9a7bfc140cd5f241a542e4a72c9e7cc9fee1ad70e326fb.npz,571672,7365800,[]
d988875168565788386e40eec1cbf20177ff0a6ffee5bd3e39fec23382d47900.npz,17432,4289016,[]
d9332c168722e875f34e1eb21b8b8a67dfc63e3e030ff8cf6bbfc46c837f03ad.npz,11240,5353696,[]
d96b6dde5ad5f9348be657c8da79608908c6d541605f9ea5b101212cb5b5d44f.npz,9152,5241696,[]
d936b42a3fcbf7285b983935c6074b8ac651141811466686829ef56ad98af5c3.npz,1474913,5939976,"[[3135951, 3164560], [3174344, 3175472], [3916336, 3918176], [3931424, 3941664]]"
d8e6adfce9ad867bfb11bc01dbf9524c95a78405b7be5f4da7aa13ec1a9cbc94.npz,451744,6810600,[]
d97587db5a993d48be550954a54bb1c7d5b86f12da5bfdf96f71deea1691f643.npz,496080,4849248,[]
d9e0a85babab315ee77223bf62ad3146e997bb9d8c0b978b69b64f2a47c7d80b.npz,0,4922200,"[[2041434, 2094142]]"
d95ef9491c71a39e21a8963e3b9ceac603d5a639d13c30b7a2d6dabf55ef2db3.npz,38576,5567200,[]
d9c89b44a1fe5f7beb957f52b5b7478dbfc956eebd9515e26f9ea10c6e9a068c.npz,36584,4843552,[]
d951c86fdc990823d0ee5b738a0872bbf37f2f4b372c4bde564c763ac8bdd8b6.npz,21592,5633696,"[[2450444, 2488261]]"
d9bca704dc31b590dac27886b7b6733141580ca97c75fe55e7f006423a16a90b.npz,1145272,5487544,"[[3213096, 3214480]]"
d9a95614b316c91c6d9d3c5aa40abde5a33c5d2eacb2ead0ee27be1d58b0883f.npz,0,5656944,"[[1526680, 1607444], [3678136, 3815345]]"
da1197e25edfda5cd634a9ccf46873842a032d7cf4dbc3b5b281207b6b8b3343.npz,1259576,5323888,"[[3918858, 3982281]]"
da5250e8213651a96ca318c824165af2afc7d34ecaa1341bb5bc1cede81162db.npz,9960,5187424,"[[1732130, 1818585]]"
d9dbbbcb83cd39917ad23c32f8a3a830be93f0e49c3fcdf282f5e621c4786081.npz,255082,6215600,"[[1592808, 1595008]]"
da4f8479ff183f78d920923c55f7fe7a8931136720d24547635a6f21ca6b25ac.npz,7976,5053600,[]
d91f10bae49a1a335d9a919077b6199958919bef52373c3030e172426645c59c.npz,466142,7900800,"[[4065907, 4067654]]"
d9af9b2d88a2d2185858f129f7aa5dc92a201c774c89d8c2ef5954fb3a54cd4d.npz,1658456,6681712,"[[1759440, 1760464], [3962831, 4026455]]"
da420aaf4a2714678799ebe1ad9c86424c5bf73e175a14b3e8a633c2b5c2df1b.npz,1431831,5986600,"[[1712080, 1713400], [1728784, 1729920], [2802368, 2804288], [3752230, 4001864]]"
da9e1c0bd28808afa8f16511748218406a5d1c7c41d890f8db0df3d564f00f2b.npz,8888,5257800,[]
daf19f0188c30caa98473558bf5e5730c6fd85c82febf33ebb1c701d91f8ec05.npz,11816,4931451,[]
da22e604cae7767f788ff7e0595776bf05b71b2137ed70e0b21d3bfc99dc7667.npz,1698816,6988400,"[[1774680, 1776280], [2628011, 2802634], [2876040, 2929816], [2930704, 2932944], [2946632, 2953536], [2953539, 2957240], [2965256, 2967072], [2969712, 2970744], [2982368, 2986528], [2995780, 3013226], [3015696, 3017120], [3030136, 3033176], [3042768, 3044184], [3056288, 3058144], [3060608, 3069624], [4799406, 4899582]]"
dacbd6fdcd48b6efbd7bdcd6ce317430f7b32e270e609e36166aa4d5c124b7eb.npz,686768,5225352,"[[4771026, 4820240]]"
dac9997a11b92e4d1fd24297c59bd193de055524bb38fc519100ee6ebe5e012d.npz,10840,5935600,"[[1514604, 1554576], [4294422, 4344511]]"
da1cc8831e58b486101d5aa599b585b92260bb7afdcf9a2c13096b76941c7fb2.npz,2096,7310952,[]
db2fdf7eb7e57cbf4461b64c3547f159cfde1e0329f0bfc2331e407a715373f1.npz,39516,5243555,"[[2076376, 2085360]]"
db0819d16809bcb98617ee34cd8c58c8289028995ba9616426d33b17b4d0c937.npz,424491,5571872,"[[2536777, 2592992]]"
dac62b6b1e487b38711594f68bd33780cc3567f34cff34328df4e55acb5ac6b0.npz,1657368,6861976,"[[2515064, 2518096], [3202128, 3255337], [3260808, 3262256]]"
db36774334f9a4facf7ae67292f756f530b21a59cb34701fe5fcf6aa74c4ddee.npz,2256,5625592,"[[2588064, 2589496]]"
daf815d1a5cf628eb4bb25f1c8d56f61df3b9e64f35f07b7b40ef6b89fc79a0f.npz,866568,6519400,"[[3201177, 3247614]]"
db6380d3507a483c6b7e60095b923dc8b914fbc4277246990b79d6f0d39becbb.npz,214352,5725968,"[[1978497, 2060736], [4785390, 4852371]]"
db309efa37653d14aac9b34c05300808d1dd6b6d65deb2df9cfbc5332bbbbf32.npz,481368,6757800,"[[2754981, 2800871]]"
dc3f77f619dd16afb6949e4e527d150db93046643ec4b7715cd4daddb4d49afb.npz,492240,5494600,"[[4367186, 4407200]]"
dbc2844202a781246b4ad686a66ac4f104b1f945dcc754c80f28dfecacd4f4bc.npz,351072,5663848,"[[2835340, 2901622], [3475856, 3478984]]"
db45f664cb73a27a5633289e4ddae87c1536d76573bd93434a0a7fd36a4a4eaa.npz,1115232,6194096,"[[2186576, 2189376], [2597752, 2599208], [2676432, 2677648], [2987576, 2988952], [3258456, 3261064], [5697824, 5749290]]"
dcda81bb150d4aa0cc7606d0d5491f2c9ede1e97b75d306360f78d5e1575a44c.npz,13400,4772816,[]
dbe35d94f668d9589ac1ba6cd5e3f1b9fb0fcadfbcec8a29d47715f5af47297d.npz,1249680,5907800,[]
db8227fd5971302658df4ebfd3a621d52d8b9c4228b41a26a3ecf1e7eab425d5.npz,463312,6437000,"[[4895701, 4896702]]"
dc44b30106146b4d368eccf74bfcba346b8d286d5dc7f2d252bcc534fc5c5d61.npz,1552139,6205304,[]
dcf52bdf11e3e30f7bff7057c1aa3cb4d2d64f08cd09158209c2391c3e3b0da3.npz,29424,5295200,"[[4044174, 4092549]]"
dc6a9a49771af8d0ca91f358df5c33c56cc37cfc453d6b086b96cf2f2a1716fc.npz,894024,5496400,"[[2091296, 2092584], [4234488, 4235656]]"
dc519e84c7aa4b0049690fb863d6ac1879a6696a03ea04e78d48884a68299d49.npz,708440,6592000,[]
dc9cff4a42dcdf0a2bcf4cf123fa15dabb9f79299789ef66933c6967b1be10e3.npz,7288,5270320,"[[2516971, 2590790]]"
dd55ff8decb293a8126d9ec97f2b2e3533c8935f4ff42fc84008ad2eb2f430de.npz,623424,5329760,[]
dc7d4e3e505447623eed0bff6da7d7edaeb69207c4bf3170767d62c14cc719a6.npz,1119792,6289792,"[[2332627, 2377146], [5384082, 5427840]]"
dd4df8eb49735fa191e1f2a8a93b1e89e938c71d4d195ffd62a25bc0e34bd12b.npz,340824,4867704,"[[2255272, 2297610]]"
dd1cbd867fbcb2dc7a47b2dc2eedcc8b292c1f2c2a8b190baffcde15be92d762.npz,632216,5620560,[]
dd7c5a7dbe3aff2eb9dbec64e2d872bee18cd1236d8f07e30bcdb5f1ccc786a8.npz,12016,5604776,"[[2422538, 2538408]]"
dd013cc1d0eb99dd04288a50fcdd674fae92a38856cd94a37e569c8a1120a9f4.npz,666416,6076600,"[[2234132, 2283045], [4554085, 4607753]]"
dcc47a40ad7803df0e97ff318fc2330ff5560f7f3118007892f671324802939c.npz,473152,6654952,"[[3111742, 3162048], [5193905, 5311408]]"
dd47ecf5a9ef8c684f4bd13fbc7f14e37e5095d0163c07381e20f69ab3b6f2fb.npz,14336,5588096,"[[4875321, 4940089]]"
dba53e3a89902355eb308b7350d9688edfbe1ac7ab4b81a753c0edbc9d9fbca3.npz,10224,7850800,[]
dd9e1e75722f926fb8e8fe1bbd075c6a0ea757be06084ac6c760f7b440b126b8.npz,7192,5707200,[]
dbd9595b9026361fe9ea6a59359dd0080fbb606fabb6355518e389d1320420d5.npz,17040,7991376,[]
dd84ab7efb705e26699ad03bad57d5308b264823c34de2216c425bad1bbd80cf.npz,509424,6121000,"[[2617062, 2664041]]"
dd9af8d86452846bdf13ee51f2043bd424d538b452654f1de4ad80a1b783eace.npz,0,5716216,"[[2337216, 2340200], [3635503, 3685593], [5268105, 5333373], [5343607, 5346965]]"
de26de2bccfd3ee3f4e7b9410e8e5095b615dab7b2ca4deaf80ec575939d6457.npz,12856,5365400,"[[2576675, 2739555], [4175811, 4180487]]"
ddd3cf49deda94c3adbbc54c89fbcf967db45635ce493d1bca225af129238453.npz,882384,6082600,"[[2069208, 2071320], [4322228, 4386920]]"
dda68be6e5939fcd2c23b37ce605d86bcf75bfcd2eee920ed0063fb5e7726f7f.npz,478096,6001160,"[[2678340, 2716738]]"
dde255715f60d2355aee78fcba4660aa30e17be356b939049319ed5adee9e62a.npz,29584,6104984,[]
de365fe51f71967d0edf000632cd4f4e7742e64ff110285c1aae9bb55eead133.npz,448320,5632752,[]
dddc112d060f806f468071f9267f2c55889ba4754ffb5ae02f720227500496c5.npz,1055184,6420483,"[[1847496, 1848736], [1935400, 1995640], [2082352, 2083944], [2097576, 2098712], [2497496, 2499728], [3313704, 3318064], [3343488, 3344624], [3385311, 3499928], [3503800, 3564040], [3665000, 3666488], [3882576, 3887864]]"
de6c8abe8657c1186a9b92a93133bec005b083f9aefb4c648761bc92b6a28b4f.npz,62136,5443400,"[[3744258, 3795170]]"
de2a459981b923f8597434c90b65f40b362e178dc481dba95541fd4325bbdd9a.npz,564080,6356136,[]
def5337fdd5c46623ed3b0b2e2a2cbdfec51dc501c85aa8f1e1b175caf31ce03.npz,2608,5014481,"[[4984440, 5015479]]"
de41573880c2649371f1fcd1f063b07888654c65022cbab0667e682023da0daa.npz,552320,5987400,"[[5160563, 5205623]]"
de6fbb7cbd02ccd9f6fd02dc0f6a08f155de9b116240a5fbad17e800329bba29.npz,10341,5596600,"[[1980485, 2122430]]"
de6fb069e3e6b27a59bb916e347db4dc2333bf16cf405d302222dff07742835d.npz,526464,5591200,"[[3108304, 3111368]]"
dea936c6d9f0d5800ead61c9c72fed162e868bfe0c6c203cfca7384a3a33ff2e.npz,922288,5551968,"[[1647280, 1648416], [1763304, 1812341]]"
de4f5f60eca06fe3238e2fb7e1411a14f15ae651eb5c2c8d8f805fbceea613fd.npz,464192,6315400,"[[2044668, 2085162]]"
dedd3dd51d746db6f203e4f00b945f35bf68c2999bd2c46ac40fb6446750f550.npz,40872,5718800,[]
df35e86b0006ee59f6f81e5e6593ef0e39dc94e2d2aa8c10e1bcd396d382fe6b.npz,29960,5636088,"[[4296340, 4377252]]"
df98b3539c2a4866308888a2390cca870304d758eb4a0e8e1f56074b3c2cf56a.npz,940056,4074587,"[[1659328, 1660352], [1708832, 1710888], [1767816, 1768848], [1871648, 1873240], [3579600, 3580632]]"
defde1ac408fc2615b42f028dda7ed113c45a0ba9e41240a0c93887a3a0b4181.npz,814362,5866185,"[[2102581, 2104051]]"
e07905d549973383fbd27aaeab921157933db1f16dc0927c88767ee6c1bd0b4c.npz,332296,4374016,[]
ded5869709ee9f9cff704e6da3399cae48f9a644f84ab024b0c9c1d2bedd4392.npz,12595,6577558,"[[5504445, 5549271]]"
dfed0ab79b5a9816a3740f2a860450722d730236dbb32461219366ed9dd95271.npz,58866,4697688,"[[3905177, 3962388]]"
df66eeb4f9c8e1a5bc615763d0dc0d6020004dfc8c50df0481516b43c99cf23c.npz,328101,5349376,"[[4574003, 4642477]]"
df5291af5e2155b7aacfe8b939787f311ed523640215ae6bb0be66e8305e5725.npz,902927,5247632,"[[2969914, 3017925]]"
dfc0c55f7d0072986414f5afb6369b11e5e8de170863d6d28ed978f249b084a9.npz,74120,5366584,[]
df3f274837c16b11ec47dd29bbfab94ed0ccacf6ced94d6200f465341334d888.npz,581048,5963952,"[[2141144, 2196466], [2827200, 2828408], [4287722, 4334066], [5491376, 5493896]]"
df1b5ba02e7cfb3094662b94ef5e783ea0d667382190c9d7782c2f1334084b1f.npz,1361656,6642280,[]
df58d2bed014a155d496854316b6200440197cee800d91e70db04c5b15d5a78e.npz,0,5973000,"[[1868320, 1900429]]"
df6fa3f41aea253c7b464968b0a0b3bb1691472f41a900123d368439a7e1de41.npz,546792,6356928,"[[2562001, 2613332], [3461888, 3463256], [3471288, 3472776], [3479440, 3481104], [3567840, 3569456], [3571360, 3573464], [3578944, 3581000]]"
e072df77a614c6c819e3ffd31e7cef4037adf8c23091e1fa645ab2f07389d9f3.npz,442176,6453512,[]
df7ff317e1dd38f5ea5e233ce50f9a4237e1a58eb4055f63111aebf526aea2e8.npz,1466569,6378600,"[[5237569, 5298207]]"
e02b1f8049d24577fa0d4bfb3fbc622e1c7c765f8c546a7bcdd74c74a8c3f5db.npz,27624,6369440,"[[1848208, 1850408]]"
e07b974d2f72302bfc7d46040d79ae229881823bdd9a91ddf4fe25d6b31b01f0.npz,540088,5659048,[]
dfce8cd3a3a734ca8d03a141c3d1b543442fbb1ac293c3341d2644d74d154795.npz,1814799,7247160,"[[1813800, 1920246], [2002496, 2004088], [2991853, 3084094], [5037358, 5101490]]"
e14b317c5ec15136dca6868cf2230991fae518888930159cbe1ba12d7ad2f881.npz,0,5021704,[]
e0bbb65d217243f5316fe86f496efdc53f20a6b37fc075cc3173089459d2a510.npz,1102688,6091808,"[[2861520, 2902695], [3048224, 3049400], [3071313, 3075714], [3086240, 3087976], [3221256, 3222384], [3234024, 3237712], [5177013, 5232008]]"
e12b1ccf0a7440cd2cc04bc550702464acfea5c21ac560e4f7b8858fbaefe8e7.npz,15576,4763416,[]
e1180fe20b1ca51fdaf24385b89ba107bfe2bb7c1191b73ba361aef1947cfa9d.npz,8360,5410000,[]
e0bb4016cea27baf559ea459d64b36bffb5f9e24dfc4e7e232135fda71e3583b.npz,423258,6222880,[]
e0d5ff8ecf046125d7758a1da6ab677c95d52d2119be6e191e42e0686e7bef37.npz,1258008,5785560,[]
e163271f3dabe5cd63034e7fd19e8b12302f07c56805e227594f207a6767b22d.npz,45727,5528000,"[[1473689, 1534497]]"
e126cf99ff03b2023a87fe2cf87d9fd38d19b70d0145e0981debfbabe433b5ae.npz,1142048,6105440,"[[3570800, 3630309]]"
e18a06627a7f6ac5064b2a2f69856a53d321f53d4b222b067951968e17f8cc14.npz,565416,5650776,"[[3332368, 3333704], [3348539, 3424294], [3431288, 3432952], [3602712, 3604032], [3620800, 3622288], [3700024, 3701152]]"
e09dfd48b80dacfca4107e2a581ab3ae6920ab3ca04e6c0104b230243b1170b9.npz,394928,7082000,[]
e1a75b4e111e670c1eb5b14e41101e6ced18e3f8a541c07b3a73b70b94844df6.npz,733344,6092456,"[[1935339, 2026985], [3514482, 3577767], [5226863, 5302310]]"
e172a2d5a598ca62848521627b27c09597d6ba8bb394d0376078635d79ce43c1.npz,12472,6211136,[]
e17b2ced79a597579533c0622dee9fbdd38636055d7672a94d1dbe1c7f3b79f9.npz,594952,6007400,"[[2920073, 2970833]]"
e1b3648dc3ee9ac5b7242079ad394c97757b6eda4848a7617c91bb2893506b73.npz,1127904,4811600,"[[1577784, 1580304]]"
e1e3231752a0b28e6eab93794e1cb7c241b8b1787b7d13b4c590d178520cdcf7.npz,6960,5177432,"[[4220878, 4271297]]"
e1ed0b81c90c88512fb8c988df418f9895c2f4719864bdd9c465f3282442dff7.npz,2632,5192416,[]
e1e41d787b9d3776e1dca63f7325c22ddd8d3641a7a1a869ac40469ec77eec2f.npz,10968,4990400,"[[3970071, 4045414], [4045960, 4082176]]"
e1d483fe272d264b75076a92b545ae7ae10528e28b55421a8a5c393fb2f39a97.npz,13112,5948584,"[[2103988, 2146381], [4099671, 4142654]]"
e1bc9c46bc960ebad70e84356fde120176bceec9a23841a497758973ed64075a.npz,647304,6198200,"[[3155830, 3278453]]"
e21c99e785788eb0dad21973215d435af0ca5cd723bfcc81271beddee464e380.npz,345840,5377864,"[[3525360, 3526674]]"
e1efc0e51bf05f7e7150b6484d6117a82b6b8aadc1973677c38fb68d2cc076ed.npz,744672,5453408,"[[1485651, 1617649], [1639176, 1641088], [1726504, 1728728], [1854544, 1858704], [1935456, 1961248], [2270216, 2271456], [4470045, 4514899]]"
e1d86d27d6769da3d33fb7fe0f5f21701480adb1354290000b7dfe30f74c4d25.npz,615294,5644864,"[[1982121, 2043753], [3444363, 3500086]]"
e27bc6aa01cdcc9e90dc33f217df8d679f66e9d31e7f7a43ce1c6e5cbcd090da.npz,69464,5057000,[]
e24be7722ab337369a6a1bbe444f0c600f5e4175115e3ab2ab5c34130c12654f.npz,338049,5643281,[]
e260f8adfa01b26a9964c6431733912b14884917c9bcc093f0ac555c5d7d2b74.npz,612896,5666600,"[[1525504, 1527376], [1532680, 1537040]]"
e269e11112cc04069af34d5eeeb228fa68551e124385570c546dd4518273b627.npz,533232,5953400,"[[1548856, 1549860]]"
e2207d7267ec4f826b31973518d9e933cf07dbbc6b94202aed0ff4fcb302abe9.npz,515104,6929008,[]
e281fd60cec2f064a0f2c317468c49511068e80e2c2d07f519a16248c233323c.npz,11184,5893720,"[[1560295, 1611538]]"
e2c499f3ad77e01241508e55786ec6368e2909c3dce42f674e4b0c369f7a5887.npz,936624,5813000,"[[1792943, 1842616]]"
e323480145afa3608eb93cf98e19ea4abb277697208c56b9df42fc88865cd27f.npz,624384,5243296,"[[2027904, 2031080], [2365408, 2366712]]"
e35961b5c3c729d3aa9b6d111035723d9f17478b4993e2d5dfb3e1c75329229d.npz,368472,5071951,"[[1465816, 1467416], [1565832, 1566960]]"
e40fe4be9b31becf834159d3eb7b0154a65c5d28d194ab16a35dd0fed7392102.npz,629269,4402800,[]
e25b90204fd2f9056f3d222a16334d78d096e25dfa459888babb4b4a2c85293d.npz,1645194,7626499,"[[4921947, 4994740], [5589932, 5591152], [5632923, 5637366], [5755409, 5756417], [5776482, 5777615]]"
e3b56212ea0556e47eead7bde356270ce3bf593229cd8857417c608401ddc726.npz,85584,5629696,[]
e3f3c6d8089cbe7e513bfb7f12858d5ed193cd4fb42be7030cf220291426dd0d.npz,17880,4745088,"[[4086969, 4265121]]"
e33f5e30d654e907c1ac476cbd63183f26ae323631927836478a65c8160dbe8c.npz,16400,6166792,"[[1608341, 1707628]]"
e2f8075d0affef072d1deabddc2fea646c59839cc6325da96b504c97f0cab009.npz,13814,5684055,[]
e3fd7d263f3f74e36b9ea1dd94ba7b27c145585df5d52926fc65fabd328a8e08.npz,10272,5261000,[]
e4244dc211908ac4a7380a61de53712ca39c43e44a8f1e76c205abf8319fe423.npz,482200,5248600,[]
e2d840de9b761a6e1866409af6b6b7cf1a0cc0acb64ee2cafc8e3f033423ee1f.npz,1141368,6620080,"[[2876412, 2976312], [3765552, 3817090]]"
e3e9a2a69e85d74579bf0853082153fdb60e424401f86c39689a30a0ba3d3e81.npz,406048,6615248,[]
e3c86f75f96faeab4cfa2b8ee2200568f36fbbc086e97a85e23464a3fb4d8a25.npz,1025240,6427600,"[[1689080, 1690344], [2665736, 2667792], [2899496, 2900744], [2945000, 2946312], [2953528, 2954656], [3004720, 3006008], [3007504, 3008640], [3045592, 3046720], [3324987, 3395110], [3437800, 3443832], [3499896, 3501168], [4544280, 4545296], [5193920, 5195768]]"
e4230039f75840945389904132cc96c1d2bcc87a152a6c83ddc3abd9be793269.npz,11312,5521816,[]
e4781df292d91d7e5573b4b033a045690e2c1f22f1fce7b027121f7ad9500f8b.npz,538288,5564472,[]
e4e7656d8935050570d253c66f84d0d28578a34ce709abf27b23571b18afa634.npz,32248,4735000,[]
e48588178a36997f1e213ec50fa82c779521ec9d02e2db2846f6466a00dd5efa.npz,596864,5460664,[]
e513523d3833fd588a3dd625edc600ab08f454e099cf0efa400007590a727c7f.npz,983232,5524872,"[[4381088, 4382688], [4438914, 4504907]]"
e43a82a1eb63009a4c1e6fa0d591995fb2526bd719a45079b48839c6a284aafa.npz,453640,6476904,[]
e52e5e7097d218300e41baa5c8b4aaf7fd070d1472aa91e0e39933ec397549af.npz,111640,5052000,"[[1680946, 1833136]]"
e45a4bdcf61183ed586252d212a555902e738a64738da8d2e226f337d6e2da5b.npz,1587968,6633008,"[[1694190, 1697400], [5465270, 5533560], [5538376, 5540440]]"
e538b177accbd1bc33ce14b5ce4d0daac4a5862b7a86a33ab26876a2d5a809a2.npz,0,4920760,"[[3080653, 3158832]]"
e4a088cd60f9e4ae29b13e3bb75fb9a8f21be8175fdb3599a1f0f968331186ba.npz,520472,5623440,[]
e52beea377d3cc0d8b1f245bfa9f0d58a14193ddaace0726fdd46cd009b3f048.npz,80147,5769440,"[[1496752, 1498008], [1525992, 1527120], [2187932, 2231018], [2256816, 2259056], [3691056, 3692056], [4690624, 4693800], [4777857, 4826005]]"
e43d574a506c6e15bded02517de3af00a8f8ec8a7ce9363597ccc6775efd2c4e.npz,942446,6678368,"[[4903088, 4905808], [5301456, 5302920]]"
e565af1001cd79ed9f13bd58457b5a7d1f7d9ff41a3a584c3f45afcd9a3e1e97.npz,27160,5239544,"[[2243106, 2244320], [3926074, 3977468]]"
e56a9294372e599ee6ad9c0d3a7f1960cb64eff767ce52b970e9aefe35738704.npz,2192,4946864,[]
e4b65ca69f2203035ba0ae6f478a428a532cb39cb02bd6b2da588f14e88c0120.npz,1076336,6524600,"[[1641696, 1644208], [2300792, 2304376], [2408928, 2411640], [2642568, 2644464], [3379236, 3490512], [3493704, 3496352]]"
e4507fe334d87040e33bc7644e05f29ba826e8f0e96a9145c73a61c7fe0d24b1.npz,15768,7493832,"[[5339544, 5390251]]"
e4fdccd1bac2c07e7778262a2ef06833d73e853aea9ca9c52bf334b7ca464fa7.npz,1677549,6706200,"[[1676550, 1928116], [1948272, 1949568]]"
e59ae45c7ce1d92fb3f79ddd77c63b2f1ccbc008ce47103f5ea14e95ab5f84ae.npz,524864,5288520,"[[3688727, 3731959]]"
e593a9fa8fdcfe6fa1cadb1b9349d6ff56a9859fb33c4546ef78d42fa50dfaa5.npz,705163,5502600,[]
e5b23c9fbfeaec8f6fc764044452d5f1f0b57cb5be5b07f1d16fdcc36d984f93.npz,608440,5283200,"[[3565839, 3611757]]"
e62182c239b1a4e2ed2836fc3da787374628736b8ce72f95c687641d180283b4.npz,58432,4699800,[]
e57a6662534487df82b265054cc69d1ce5b322967c0be6f0f15313ff2f3547a6.npz,9617,6734600,"[[5013099, 5015320], [5231135, 5232417], [5236582, 5238778]]"
e5d1787c95184c757e0889dad3c3aaa7d89d82e1c94eeafd1be86daa2b601830.npz,11232,5757456,"[[1761987, 1807017]]"
e5c07e67ef57b344a16bba40af33f629fc627980245a96b9f0d6b7920236753a.npz,1331451,6045040,"[[2002650, 2035738], [3432028, 3474119], [4948136, 5016182], [5033920, 5036472]]"
e5f5fc6db9d815590da53d8c1eaa92996893bb6da98b70ae0cad99cd882fcb98.npz,1400256,6011688,"[[4018754, 4060198]]"
e62eb98ad304c1f20dcfb013d82892e88ce08a34760af8f6b97143afa476a515.npz,11088,5390856,[]
e5caf72c713b2c703880fee8b610eb69e1a996611bcdc3aa7bd687949a311a52.npz,1399136,6161480,"[[1646944, 1665376], [4168360, 4217374]]"
e5f4b4ec7233e1c8b1efdb4a80216dd08db1dafe155950c4c3c1ca1603450234.npz,952192,6038552,"[[2298380, 2352738], [3441182, 3503050], [5350792, 5398447]]"
e60d2554ffbcf530ddfa988722809049c104ccb07eb0d0fd6555bf79b9950267.npz,719456,5871179,[]
e65c84798b9dcc40d67529bba7d9ae094f281aa27e1ab1a097158511f0222f70.npz,596896,5715400,[]
e6203e6c270193afddc1354549d3001ac4ed8fdfd7e3f96223b88f8ff8d20a28.npz,418080,5982931,[]
e689ffa78524ded75554bf9f099034dc27b56ea024679d880b559ab85094dd4f.npz,396891,5523409,[]
